Year,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted
2011,5,25,3,1214,1319,WN,7,N368SW,65,52,134,139,HOU,JAN,359,5,8,0,NA,0
2011,3,20,7,1446,1717,CO,546,N54241,151,131,169,181,IAH,ORD,925,8,12,0,NA,0
2011,11,2,3,721,829,CO,128,N31412,68,43,-6,-2,IAH,MSY,305,4,21,0,NA,0
2011,2,24,4,2118,2219,CO,1423,N57855,61,41,3,8,IAH,MSY,305,5,15,0,NA,0
2011,4,18,1,724,837,CO,1697,N73278,193,172,-5,-1,IAH,LAS,1222,6,15,0,NA,0
2011,6,20,1,734,848,XE,2132,N14939,74,56,-7,-1,IAH,LIT,374,5,13,0,NA,0
2011,7,9,6,1615,1742,EV,5576,N929EV,87,70,-20,-5,IAH,MEM,468,10,7,0,NA,0
2011,4,25,1,1446,1718,XE,2336,N11194,152,116,65,6,IAH,ICT,542,4,32,0,NA,0
2011,12,21,3,1018,1350,OO,5177,N772SK,152,126,-15,3,IAH,DTW,1075,8,18,0,NA,0
2011,6,30,4,1746,1842,XE,2212,N12934,56,41,-8,-4,IAH,BTR,253,5,10,0,NA,0
2011,8,20,6,1431,1546,WN,1202,N612SW,75,64,21,26,HOU,TUL,453,4,7,0,NA,0
2011,8,3,3,1140,1330,OO,1191,N752SK,170,150,-10,0,IAH,SLC,1195,3,17,0,NA,0
2011,2,11,5,723,1140,OO,5817,N923SW,197,132,32,-2,IAH,DTW,1076,7,58,0,NA,0
2011,5,14,6,723,816,XE,2294,N14947,53,29,9,-2,IAH,AUS,140,4,20,0,NA,0
2011,1,26,3,1922,2031,CO,423,N37267,69,42,-3,-3,IAH,MSY,305,5,22,0,NA,0
2011,12,21,3,823,1136,XE,4206,N13969,133,117,37,58,IAH,CMH,986,4,12,0,NA,0
2011,7,30,6,1926,2048,CO,47,N75861,202,168,14,16,IAH,LAX,1379,16,18,0,NA,0
2011,3,25,5,1257,1636,CO,458,N12225,159,141,-10,2,IAH,DCA,1208,3,15,0,NA,0
2011,1,4,2,1758,1939,CO,1689,N24224,221,191,2,1,IAH,SAN,1303,3,27,0,NA,0
2011,9,8,4,1542,1750,OO,2051,N754SK,128,93,8,-3,IAH,MCI,643,4,31,0,NA,0
2011,4,28,4,2057,2358,WN,1271,N385SW,121,103,18,17,HOU,TPA,781,4,14,0,NA,0
2011,11,16,3,721,1028,OO,5227,N941SW,127,98,7,6,IAH,ATL,689,11,18,0,NA,0
2011,11,3,4,810,1118,WN,1628,N390SW,128,109,23,30,HOU,MCO,849,7,12,0,NA,0
2011,5,5,4,917,1038,OO,1160,N744SK,141,121,3,-3,IAH,COS,809,7,13,0,NA,0
2011,6,5,7,1928,2315,CO,644,N39418,167,136,40,33,IAH,CLE,1091,6,25,0,NA,0
2011,11,18,5,944,1054,WN,5,N291WN,130,117,9,14,HOU,ABQ,759,5,8,0,NA,0
2011,1,10,1,1411,1703,XE,2405,N14177,112,99,-11,1,IAH,LEX,828,5,8,0,NA,0
2011,1,20,4,1508,1651,XE,2025,N27152,163,120,27,-2,IAH,ABQ,744,5,38,0,NA,0
2011,3,8,2,1934,2200,XE,3038,N14543,146,95,30,-1,IAH,BNA,657,10,41,0,NA,0
2011,7,29,5,2054,2353,WN,971,N515SW,119,107,-2,14,HOU,TPA,781,5,7,0,NA,0
2011,12,21,3,725,1125,XE,4702,N14168,180,148,-2,-5,IAH,IAD,1190,7,25,0,NA,0
2011,1,21,5,1017,1146,XE,2928,N14204,89,68,2,-3,IAH,TUL,429,5,16,0,NA,0
2011,10,18,2,1220,1351,MQ,3719,N534MQ,211,192,-9,-5,IAH,LAX,1379,9,10,0,NA,0
2011,5,19,4,1016,1354,CO,1544,N16217,158,141,-4,1,IAH,CLE,1091,6,11,0,NA,0
2011,6,16,4,1416,1541,XE,2427,N14939,85,71,-6,-4,IAH,LBB,458,4,10,0,NA,0
2011,9,26,1,2116,2207,XE,2131,N33182,51,38,-8,-4,IAH,CRP,201,4,9,0,NA,0
2011,3,7,1,930,1209,CO,1767,N36272,279,267,-5,0,IAH,SEA,1874,3,9,0,NA,0
2011,4,26,2,1416,1537,OO,1157,N786SK,141,119,0,-4,IAH,COS,809,6,16,0,NA,0
2011,4,29,5,1554,1656,CO,1787,N19621,62,45,-11,-1,IAH,DFW,224,6,11,0,NA,0
2011,5,23,1,1015,1118,XE,3143,N14938,63,43,3,-5,IAH,CRP,201,5,15,0,NA,0
2011,7,24,7,1330,1414,WN,1191,N697SW,44,34,-6,0,HOU,SAT,192,2,8,0,NA,0
2011,5,27,5,724,804,OO,1184,N742SK,160,141,-3,4,IAH,PHX,1009,5,14,0,NA,0
2011,9,3,6,1542,1931,OO,2049,N793SK,169,141,9,-3,IAH,PIT,1117,8,20,0,NA,0
2011,8,27,6,726,1004,CO,1264,N37409,158,128,7,1,IAH,ORD,925,13,17,0,NA,0
2011,1,23,7,1900,2109,XE,2511,N26545,129,110,10,10,IAH,DSM,802,4,15,0,NA,0
2011,4,2,6,2100,13,CO,506,N33266,133,103,25,10,IAH,TPA,787,8,22,0,NA,0
2011,12,18,7,953,1056,XE,4327,N14925,63,52,17,28,IAH,HRL,295,4,7,0,NA,0
2011,1,17,1,1021,1416,CO,226,N13624,175,160,-3,1,IAH,BWI,1235,4,11,0,NA,0
2011,9,22,4,2250,2348,XE,4584,N14930,58,46,-7,-5,IAH,MSY,305,4,8,0,NA,0
2011,6,25,6,740,1213,CO,332,N36247,213,184,-2,0,IAH,LGA,1416,6,23,0,NA,0
2011,1,6,4,1035,1136,XE,3000,N14925,61,38,-17,-10,IAH,BTR,253,4,19,0,NA,0
2011,8,8,1,1128,1411,OO,1137,N708SK,163,142,-1,-2,IAH,MSP,1034,7,14,0,NA,0
2011,8,31,3,825,947,CO,1574,N76502,202,174,-18,-5,IAH,LAX,1379,16,12,0,NA,0
2011,8,21,7,1030,1409,XE,2504,N14543,159,136,3,0,IAH,CMH,986,8,15,0,NA,0
2011,5,4,3,1854,2229,CO,644,N14219,155,136,-6,-1,IAH,CLE,1091,5,14,0,NA,0
2011,3,8,2,1837,2050,WN,3832,N390SW,133,116,-15,2,HOU,MDW,937,3,14,0,NA,0
2011,1,3,1,555,749,US,270,N156AW,174,156,-3,-5,IAH,PHX,1009,4,14,0,NA,0
2011,11,5,6,1006,1132,WN,1886,N526SW,86,67,2,-4,HOU,TUL,453,3,16,0,NA,0
2011,2,17,4,2011,2126,WN,1504,N728SW,75,64,1,11,HOU,TUL,453,3,8,0,NA,0
2011,6,9,4,601,958,WN,525,N765SW,177,164,-2,1,HOU,BWI,1246,6,7,0,NA,0
2011,4,18,1,1633,1726,WN,35,N636WN,53,44,-9,-2,HOU,MSY,303,4,5,0,NA,0
2011,4,4,1,1835,1925,WN,602,N219WN,50,37,25,30,HOU,SAT,192,4,9,0,NA,0
2011,9,24,6,1920,2302,CO,1688,N17619,162,131,10,10,IAH,DTW,1075,6,25,0,NA,0
2011,8,12,5,1338,1656,XE,3043,N27190,138,118,-4,-7,IAH,IND,844,7,13,0,NA,0
2011,6,30,4,1133,1523,CO,788,N13716,170,147,66,78,IAH,DTW,1076,6,17,0,NA,0
2011,2,19,6,2104,2155,XE,2803,N14933,51,31,-3,-6,IAH,SHV,192,6,14,0,NA,0
2011,5,21,6,1256,1550,OO,1187,N779SK,114,93,-10,-4,IAH,ATL,689,6,15,0,NA,0
2011,2,25,5,1729,2049,US,959,N529AU,140,118,0,-1,IAH,CLT,913,13,9,0,NA,0
2011,4,30,6,1902,2050,XE,2651,N11164,108,87,-2,-3,IAH,MCI,643,6,15,0,NA,0
2011,3,30,3,734,941,UA,242,N503UA,247,222,-14,-4,IAH,SFO,1635,3,22,0,NA,0
2011,6,29,3,1320,1711,XE,2889,N12145,171,149,-9,-5,IAH,ORF,1201,3,19,0,NA,0
2011,2,2,3,1740,1945,CO,1889,N16713,245,216,-16,0,IAH,SMF,1609,4,25,0,NA,0
2011,8,5,5,1025,1434,CO,1527,N37293,189,162,-1,0,IAH,BWI,1235,4,23,0,NA,0
2011,7,28,4,1108,1316,XE,2348,N12564,128,103,24,13,IAH,STL,667,3,22,0,NA,0
2011,3,11,5,1338,1433,XE,2769,N13161,115,97,-13,-10,IAH,ELP,667,3,15,0,NA,0
2011,1,19,3,1249,1627,XE,2105,N16147,158,136,2,-6,IAH,GRR,1042,6,16,0,NA,0
2011,9,21,3,1945,2247,XE,2500,N27190,122,108,-11,-5,IAH,SAV,851,5,9,0,NA,0
2011,2,11,5,1734,2021,XE,2318,N19966,107,84,-7,4,IAH,ATL,689,9,14,0,NA,0
2011,11,18,5,1925,2235,XE,4386,N19554,130,100,19,10,IAH,TYS,771,4,26,0,NA,0
2011,3,18,5,1757,1948,CO,1795,N57862,231,191,12,7,IAH,LAX,1379,12,28,0,NA,0
2011,12,4,7,1909,2046,XE,4658,N15926,97,69,58,59,IAH,BHM,562,8,20,0,NA,0
2011,8,18,4,1141,1250,CO,1052,N75861,189,151,-2,-4,IAH,LAS,1222,13,25,0,NA,0
2011,7,12,2,1749,1851,XE,2212,N15932,62,44,3,-1,IAH,BTR,253,11,7,0,NA,0
2011,2,20,7,1656,1808,XE,2920,N14143,72,60,23,36,IAH,XNA,438,3,9,0,NA,0
2011,12,23,5,1438,1542,WN,980,N465WN,124,111,72,68,HOU,ELP,677,5,8,0,NA,0
2011,2,10,4,902,1035,XE,2079,N12122,93,68,6,2,IAH,MAF,429,6,19,0,NA,0
2011,7,4,1,1332,1647,XE,2715,N18557,135,121,-6,-3,IAH,CAE,878,3,11,0,NA,0
2011,11,6,7,1022,1330,XE,4572,N13133,128,112,-10,-3,IAH,CVG,871,6,10,0,NA,0
2011,12,30,5,749,1045,XE,4341,N12564,116,103,-8,-3,IAH,JAX,817,6,7,0,NA,0
2011,11,11,5,1843,2058,OO,4455,N368CA,195,178,-10,-2,IAH,SLC,1195,5,12,0,NA,0
2011,5,24,2,905,1202,OO,5828,N954SW,117,95,-16,-5,IAH,ATL,689,6,16,0,NA,0
2011,3,11,5,738,847,XE,2557,N12996,69,38,8,-2,IAH,SAT,191,3,28,0,NA,0
2011,6,13,1,1554,2022,CO,632,N76504,208,184,-25,-1,IAH,LGA,1416,5,19,0,NA,0
2011,8,7,7,1803,1902,WN,41,N550WN,179,162,-13,-2,HOU,SAN,1313,8,9,0,NA,0
2011,5,8,7,1728,1755,OO,1193,N727SK,147,132,-4,-2,IAH,TUS,936,3,12,0,NA,0
2011,2,9,3,NA,NA,XE,2800,N11535,NA,NA,NA,NA,IAH,XNA,438,NA,NA,1,B,0
2011,8,12,5,1029,1200,XE,2482,N13133,91,62,8,-1,IAH,GPT,376,4,25,0,NA,0
2011,12,1,4,827,1008,CO,1571,N73283,221,194,-7,-3,IAH,LAX,1379,12,15,0,NA,0
2011,8,2,2,1611,2001,CO,1445,N33264,170,146,23,26,IAH,CLE,1091,5,19,0,NA,0
2011,10,1,6,1748,1812,OO,5197,N743SK,144,126,6,13,IAH,TUS,936,6,12,0,NA,0
2011,6,28,2,1529,1715,WN,1005,N643SW,106,91,105,109,HOU,BNA,670,6,9,0,NA,0
2011,6,30,4,1337,1432,XE,2223,N15932,55,39,43,47,IAH,CRP,201,3,13,0,NA,0
2011,11,17,4,1429,1550,CO,1036,N37413,141,123,-5,4,IAH,DEN,862,8,10,0,NA,0
2011,5,2,1,854,1053,XE,2302,N13970,119,101,10,-1,IAH,BNA,657,6,12,0,NA,0
2011,1,1,6,1249,1349,WN,1830,N359SW,60,49,-6,-1,HOU,JAN,359,4,7,0,NA,0
2011,10,13,4,1129,1336,CO,1693,N37427,247,222,-2,-1,IAH,SFO,1635,7,18,0,NA,0
2011,7,29,5,1026,1241,XE,2482,N14925,135,68,49,-4,IAH,GPT,376,4,63,0,NA,0
2011,2,21,1,734,830,WN,1655,N909WN,56,47,60,64,HOU,MSY,303,3,6,0,NA,0
2011,12,26,1,1415,1507,WN,30,N967WN,52,38,42,45,HOU,DAL,239,6,8,0,NA,0
2011,8,7,7,1819,2201,EV,4989,N709EV,162,137,57,69,IAH,DTW,1075,8,17,0,NA,0
2011,10,12,3,1917,2030,XE,4354,N13949,73,47,-7,-3,IAH,DFW,224,13,13,0,NA,0
2011,10,12,3,1745,1907,CO,1689,N39416,202,174,-6,5,IAH,SAN,1303,3,25,0,NA,0
2011,8,7,7,1535,1651,CO,1798,N16647,76,44,-5,-5,IAH,DFW,224,6,26,0,NA,0
2011,9,3,6,1039,1415,XE,2380,N13968,156,121,35,-1,IAH,AVL,834,4,31,0,NA,0
2011,2,27,7,1129,1437,OO,1121,N789SK,128,105,19,29,IAH,CLT,913,4,19,0,NA,0
2011,4,10,7,1652,1753,CO,763,N75428,61,43,2,7,IAH,MSY,305,3,15,0,NA,0
2011,12,5,1,1139,1302,OO,5181,N760SK,143,115,-1,-1,IAH,COS,809,7,21,0,NA,0
2011,12,8,4,1845,2115,AS,731,N553AS,270,252,-7,15,IAH,SEA,1874,3,15,0,NA,0
2011,11,24,4,839,1146,CO,1279,N17627,127,104,-12,-1,IAH,MCO,854,12,11,0,NA,0
2011,4,4,1,922,1030,OO,1151,N771SK,128,102,23,7,IAH,ELP,667,5,21,0,NA,0
2011,12,17,6,1333,1606,CO,1501,N31412,153,135,10,18,IAH,ORD,925,4,14,0,NA,0
2011,8,23,2,2055,2228,WN,879,N604SW,93,78,-7,15,HOU,BHM,570,3,12,0,NA,0
2011,6,8,3,1630,1748,WN,618,N761RR,198,187,153,160,HOU,LAX,1390,4,7,0,NA,0
2011,8,1,1,1150,1259,CO,1629,N17719,189,160,-20,-5,IAH,SNA,1346,12,17,0,NA,0
2011,4,26,2,1451,1626,WN,1675,N735SA,215,206,21,1,HOU,LAS,1235,3,6,0,NA,0
2011,5,30,1,847,1010,CO,799,N71411,143,117,-7,2,IAH,DEN,862,15,11,0,NA,0
2011,8,19,5,2017,2141,CO,1582,N77430,144,123,66,77,IAH,DEN,862,6,15,0,NA,0
2011,12,27,2,2053,2343,CO,1424,N37422,290,273,26,23,IAH,SEA,1874,5,12,0,NA,0
2011,5,1,7,1814,2251,CO,1540,N33203,217,185,22,24,IAH,EWR,1400,9,23,0,NA,0
2011,10,29,6,1549,1657,XE,4293,N15572,68,49,30,29,IAH,BRO,308,3,16,0,NA,0
2011,8,19,5,1728,1905,XE,2846,N16112,157,139,1,-2,IAH,MTJ,927,4,14,0,NA,0
2011,7,25,1,1651,2051,XE,3019,N11164,180,135,29,6,IAH,CMH,986,5,40,0,NA,0
2011,6,4,6,1139,1408,XE,2995,N26141,149,130,-5,-1,IAH,MSP,1034,6,13,0,NA,0
2011,10,6,4,1953,2139,XE,4674,N21197,106,87,-6,-7,IAH,HSV,595,5,14,0,NA,0
2011,8,25,4,1754,1819,OO,2027,N770SK,145,117,-1,-1,IAH,TUS,936,6,22,0,NA,0
2011,9,21,3,1254,1411,XE,2304,N15941,77,59,-4,-6,IAH,GPT,376,4,14,0,NA,0
2011,8,2,2,733,836,OO,5816,N936SW,63,40,4,-2,IAH,DAL,216,3,20,0,NA,0
2011,12,27,2,1417,1624,OO,4497,N805SK,187,171,-16,-3,IAH,SLC,1195,3,13,0,NA,0
2011,4,11,1,1746,2001,CO,1889,N38268,255,229,11,1,IAH,SMF,1609,4,22,0,NA,0
2011,3,8,2,1333,1653,CO,1763,N75410,140,116,13,8,IAH,PBI,956,8,16,0,NA,0
2011,1,5,3,843,941,CO,1623,N35407,58,44,-12,-2,IAH,MSY,305,3,11,0,NA,0
2011,6,19,7,1300,1555,WN,3418,N743SW,115,102,45,55,HOU,TPA,781,4,9,0,NA,0
2011,4,28,4,2100,2305,OO,1139,N754SK,125,110,2,5,IAH,OMA,781,4,11,0,NA,0
2011,11,3,4,1442,1651,CO,1571,N14250,249,221,6,-3,IAH,SMF,1609,6,22,0,NA,0
2011,5,28,6,739,1103,CO,586,N17104,144,114,3,-6,IAH,MCO,853,5,25,0,NA,0
2011,4,25,1,1546,1943,XE,2492,N11164,177,137,21,1,IAH,RDU,1043,6,34,0,NA,0
2011,7,21,4,848,1218,XE,2670,N16987,150,132,-1,-7,IAH,CLT,912,7,11,0,NA,0
2011,4,11,1,1852,2103,MQ,3717,N507MQ,131,113,3,27,IAH,ORD,925,6,12,0,NA,0
2011,6,29,3,724,1141,CO,835,N16632,197,151,-4,-6,IAH,IAD,1190,15,31,0,NA,0
2011,2,12,6,1804,1954,CO,570,N79402,230,203,-16,9,IAH,SFO,1635,5,22,0,NA,0
2011,4,16,6,844,1119,CO,346,N33266,155,135,-1,-1,IAH,ORD,925,4,16,0,NA,0
2011,2,28,1,924,1135,CO,1495,N56859,251,204,23,-1,IAH,LAX,1379,9,38,0,NA,0
2011,9,2,5,1249,1353,WN,3940,N527SW,64,50,-2,-1,HOU,MSY,302,4,10,0,NA,0
2011,10,26,3,1401,1457,WN,32,N419WN,56,39,-3,1,HOU,DAL,239,6,11,0,NA,0
2011,6,20,1,600,929,OO,5619,N750SK,209,152,57,0,IAH,ORD,925,7,50,0,NA,0
2011,11,13,7,1629,1818,OO,5249,N506CA,109,90,202,209,IAH,MCI,643,5,14,0,NA,0
2011,4,4,1,1132,1227,XE,2407,N14558,55,35,0,-3,IAH,LFT,201,5,15,0,NA,0
2011,10,27,4,1346,1435,WN,30,N337SW,49,36,5,16,HOU,DAL,239,5,8,0,NA,0
2011,8,16,2,2108,2227,XE,2386,N14198,79,62,-22,-12,IAH,TUL,429,3,14,0,NA,0
2011,10,3,1,1137,1236,WN,15,N475WN,179,165,-14,2,HOU,LAS,1235,5,9,0,NA,0
2011,7,19,2,1804,1946,XE,2873,N15941,102,71,-15,-6,IAH,AMA,517,4,27,0,NA,0
2011,5,8,7,2056,2151,WN,60,N348SW,55,42,-4,-4,HOU,DAL,239,3,10,0,NA,0
2011,1,16,7,911,1026,XE,2792,N11150,75,61,5,11,IAH,TUL,429,4,10,0,NA,0
2011,8,2,2,1906,2227,WN,45,N720WN,141,131,-18,-4,HOU,FLL,957,4,6,0,NA,0
2011,11,22,2,720,1132,XE,4602,N11155,192,158,19,0,IAH,DTW,1075,6,28,0,NA,0
2011,6,28,2,1648,1736,WN,295,N436WN,48,40,1,8,HOU,HRL,276,2,6,0,NA,0
2011,9,27,2,1739,1844,CO,1689,N39415,185,169,-8,4,IAH,SAN,1303,3,13,0,NA,0
2011,11,26,6,714,1104,CO,1167,N78524,170,144,-6,-1,IAH,BWI,1235,5,21,0,NA,0
2011,10,10,1,1855,2157,FL,296,N923AT,122,103,27,18,HOU,ATL,696,11,8,0,NA,0
2011,6,23,4,2002,2102,WN,332,N227WN,120,102,27,27,HOU,ABQ,759,8,10,0,NA,0
2011,4,6,3,645,731,WN,632,N230WN,46,32,-4,0,HOU,AUS,148,5,9,0,NA,0
2011,12,19,1,1757,1946,XE,4117,N15948,109,89,25,12,IAH,BHM,562,4,16,0,NA,0
2011,5,24,2,928,1240,WN,5,N229WN,132,120,-5,3,HOU,FLL,957,6,6,0,NA,0
2011,5,19,4,659,754,WN,877,N392SW,55,43,4,9,HOU,MSY,303,4,8,0,NA,0
2011,8,27,6,1803,1900,OO,2031,N744SK,117,85,3,-7,IAH,ELP,667,3,29,0,NA,0
2011,12,11,7,1420,1720,XE,4151,N12195,120,101,-4,5,IAH,LEX,828,4,15,0,NA,0
2011,11,1,2,643,1024,CO,1174,N75432,161,139,-6,-2,IAH,CLE,1091,6,16,0,NA,0
2011,8,31,3,2053,2114,CO,1591,N76254,141,127,-23,3,IAH,PHX,1009,4,10,0,NA,0
2011,3,6,7,1852,2202,XE,3128,N11137,130,114,4,-3,IAH,SDF,788,4,12,0,NA,0
2011,11,1,2,1455,1617,CO,1628,N33286,202,184,-2,0,IAH,SAN,1303,3,15,0,NA,0
2011,4,11,1,1534,1651,CO,6,N19638,77,37,14,-1,IAH,SAT,191,6,34,0,NA,0
2011,6,12,7,1200,1502,FL,286,N939AT,122,95,15,16,HOU,ATL,696,18,9,0,NA,0
2011,5,6,5,1707,1759,WN,2218,N394SW,52,38,4,7,HOU,SAT,192,4,10,0,NA,0
2011,3,7,1,1859,2228,CO,1451,N32626,149,119,4,-1,IAH,CLT,913,9,21,0,NA,0
2011,6,21,2,2140,2348,WN,2525,N224WN,128,117,28,45,HOU,MDW,937,5,6,0,NA,0
2011,2,5,6,1529,1648,CO,275,N76503,139,121,-13,-1,IAH,DEN,862,6,12,0,NA,0
2011,2,24,4,2058,2327,CO,1644,N37281,269,249,21,8,IAH,SMF,1609,5,15,0,NA,0
2011,12,11,7,959,1053,WN,16,N619SW,54,43,-7,-1,HOU,DAL,239,2,9,0,NA,0
2011,11,25,5,1923,2248,CO,1523,N26215,145,120,1,-2,IAH,PBI,956,5,20,0,NA,0
2011,9,27,2,1326,1656,XE,2428,N11551,150,117,1,-9,IAH,CVG,871,9,24,0,NA,0
2011,12,2,5,1642,1756,XE,4452,N15926,74,56,-4,-3,IAH,GPT,376,5,13,0,NA,0
2011,11,26,6,1402,1516,WN,1514,N254WN,74,59,11,22,HOU,TUL,453,5,10,0,NA,0
2011,10,6,4,722,947,CO,1006,N39416,145,122,-15,-3,IAH,ORD,925,6,17,0,NA,0
2011,7,23,6,1737,1835,WN,224,N318SW,58,44,50,47,HOU,HRL,276,3,11,0,NA,0
2011,12,12,1,1617,1811,WN,1050,N339SW,114,102,16,22,HOU,STL,687,3,9,0,NA,0
2011,12,15,4,1823,1955,XE,4097,N14939,92,76,26,38,IAH,AMA,517,4,12,0,NA,0
2011,9,3,6,1414,1803,UA,552,N814UA,169,147,2,10,IAH,IAD,1190,8,14,0,NA,0
2011,3,18,5,1406,1711,XE,2380,N11193,125,106,-2,-4,IAH,AVL,834,5,14,0,NA,0
2011,8,10,3,1500,1556,WN,36,N626SW,56,42,-4,0,HOU,DAL,239,4,10,0,NA,0
2011,3,16,3,1748,1923,XE,2945,N16954,95,76,-12,-7,IAH,BHM,562,3,16,0,NA,0
2011,9,18,7,1922,2005,WN,262,N412WN,163,144,190,192,HOU,PHX,1020,6,13,0,NA,0
2011,3,9,3,1536,1918,XE,2492,N22971,162,142,4,-4,IAH,RDU,1043,5,15,0,NA,0
2011,8,15,1,1857,1950,XE,2731,N17928,53,34,0,2,IAH,SHV,192,6,13,0,NA,0
2011,3,18,5,1615,1902,XE,2122,N16147,167,135,9,0,IAH,MSP,1034,7,25,0,NA,0
2011,8,24,3,2127,2230,XE,2257,N21130,123,99,21,7,IAH,ELP,667,6,18,0,NA,0
2011,2,13,7,1703,1755,WN,37,N523SW,52,46,-10,-2,HOU,MSY,303,2,4,0,NA,0
2011,8,15,1,2118,2246,XE,2493,N21197,88,74,-11,-2,IAH,ICT,542,3,11,0,NA,0
2011,6,2,4,1345,1456,XE,2048,N15932,71,57,-6,0,IAH,OKC,395,3,11,0,NA,0
2011,8,2,2,1138,1217,WN,3744,N962WN,39,30,-8,-2,HOU,CRP,187,3,6,0,NA,0
2011,4,6,3,1735,1837,OO,1185,N743SK,122,103,8,-5,IAH,ELP,667,4,15,0,NA,0
2011,12,3,6,1008,1325,CO,1552,N27733,137,123,-27,-2,IAH,DTW,1075,5,9,0,NA,0
2011,12,26,1,1025,1508,CO,1134,N14628,223,192,-2,0,IAH,BOS,1597,12,19,0,NA,0
2011,7,9,6,857,1051,WN,3958,N613SW,114,103,-4,2,HOU,STL,687,4,7,0,NA,0
2011,2,19,6,2107,2254,XE,2364,N12145,107,89,-5,-3,IAH,MCI,643,4,14,0,NA,0
2011,11,27,7,616,733,WN,1609,N926WN,137,121,-12,1,HOU,DEN,883,7,9,0,NA,0
2011,2,25,5,1726,1919,WN,1557,N703SW,233,215,124,121,HOU,LAX,1390,6,12,0,NA,0
2011,10,16,7,1204,1332,F9,777,N938FR,148,131,7,1,HOU,DEN,883,7,10,0,NA,0
2011,6,12,7,1923,2103,XE,2873,N16919,100,78,30,43,IAH,AMA,519,6,16,0,NA,0
2011,5,15,7,1953,2116,WN,453,N731SA,143,130,1,18,HOU,DEN,883,6,7,0,NA,0
2011,6,7,2,1551,1719,CO,275,N14604,148,120,-4,1,IAH,DEN,862,7,21,0,NA,0
2011,2,20,7,1733,2025,FL,292,N996AT,112,90,5,0,HOU,ATL,696,14,8,0,NA,0
2011,2,17,4,1107,1247,WN,1535,N280WN,220,205,17,27,HOU,LAX,1390,4,11,0,NA,0
2011,11,1,2,1355,1712,XE,4431,N14573,137,115,-8,-5,IAH,CHS,925,6,16,0,NA,0
2011,8,7,7,708,907,OO,4484,N807SK,179,165,-3,8,IAH,SLC,1195,5,9,0,NA,0
2011,7,15,5,1229,1538,WN,926,N445WN,129,114,3,-1,HOU,JAX,816,7,8,0,NA,0
2011,11,21,1,1904,2145,WN,258,N716SW,101,89,-15,-1,HOU,TPA,781,4,8,0,NA,0
2011,11,10,4,1638,1754,XE,4222,N15932,76,59,-10,-7,IAH,LIT,374,4,13,0,NA,0
2011,10,12,3,559,738,MQ,3265,N632MQ,99,71,33,-1,HOU,DFW,247,8,20,0,NA,0
2011,5,21,6,1048,1426,XE,2599,N15555,158,131,9,-10,IAH,CLT,913,4,23,0,NA,0
2011,5,10,2,1219,1312,AA,1698,N584AA,53,44,-8,14,IAH,DFW,224,2,7,0,NA,0
2011,2,26,6,1133,1412,XE,2041,N12201,159,123,22,3,IAH,MKE,984,6,30,0,NA,0
2011,4,13,3,1411,1731,OO,5814,N936SW,140,118,3,1,IAH,CLT,913,3,19,0,NA,0
2011,9,29,4,1207,1300,WN,24,N521SW,53,41,0,7,HOU,DAL,239,4,8,0,NA,0
2011,7,28,4,2036,2151,CO,1421,N75854,195,173,-5,6,IAH,LAX,1379,11,11,0,NA,0
2011,10,18,2,700,923,WN,710,N914WN,143,116,3,10,HOU,MDW,937,17,10,0,NA,0
2011,11,16,3,1001,1146,XE,4190,N13903,105,93,24,36,IAH,MCI,643,4,8,0,NA,0
2011,4,12,2,1611,1836,CO,1750,N54241,265,248,25,11,IAH,SFO,1635,6,11,0,NA,0
2011,9,6,2,1308,1547,XE,2299,N12567,159,141,8,3,IAH,MKE,984,5,13,0,NA,0
2011,11,10,4,1812,1929,XE,4573,N14943,77,49,6,-3,IAH,HRL,295,5,23,0,NA,0
2011,7,27,3,1942,2124,WN,164,N937WN,222,206,-6,2,HOU,OAK,1642,5,11,0,NA,0
2011,10,24,1,1012,1145,XE,4480,N31131,93,77,-12,-3,IAH,BHM,562,4,12,0,NA,0
2011,4,25,1,1626,1953,XE,2728,N18556,147,100,24,-6,IAH,TYS,772,3,44,0,NA,0
2011,3,24,4,1249,1605,XE,2841,N22909,136,117,-5,-1,IAH,DAY,929,5,14,0,NA,0
2011,11,25,5,1327,1754,CO,1576,N37274,207,182,14,17,IAH,EWR,1400,11,14,0,NA,0
2011,11,4,5,1821,1928,XE,4410,N13936,67,48,-9,-4,IAH,BRO,308,5,14,0,NA,0
2011,8,27,6,1614,1725,XE,2561,N13935,71,57,1,-1,IAH,JAN,351,4,10,0,NA,0
2011,5,15,7,1323,1629,WN,369,N653SW,126,108,-1,8,HOU,MCO,848,8,10,0,NA,0
2011,8,21,7,1059,1125,XE,2489,N14168,86,65,-15,-1,IAH,HOB,501,4,17,0,NA,0
2011,7,1,5,1937,2246,CO,1662,N35407,129,111,6,17,IAH,RSW,861,4,14,0,NA,0
2011,7,18,1,1939,2310,CO,1042,N78509,151,124,-7,-1,IAH,MIA,964,8,19,0,NA,0
2011,7,22,5,2127,2218,XE,2261,N16559,51,35,0,7,IAH,AEX,190,3,13,0,NA,0
